CO_PER_ROL,SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE,DATE,MLVALT,Name,Sector,Sector_Code,STATEID,BECAMECEOYE,LEFTOFCYE,SIMPLE_RETURN,SALCH,STOCH,SALARY_THOU,STOCKOPT_MIL,RETURNS,SAL_CH_PER,STO_CH_PER
6562,993.791,2306.402,9248,2006,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,29.3,CA,31/01/2007,4513.7408,Ross Stores Inc.,Consumer,1,4,1996,2014,0.01384083,0.016459053,,9.93791,2.306402,-12.73037543,1.645905335,
6562,1017.614,15009.547,9248,2007,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,25.57,CA,31/01/2008,3908.8984,Ross Stores Inc.,Consumer,1,4,1996,2014,-0.127303754,0.023971841,5.507775748,10.17614,15.009547,16.26906531,2.397184116,550.7775748
6562,1031.239,3016.596,9248,2008,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,29.73,CA,31/01/2009,3746.5193,Ross Stores Inc.,Consumer,1,4,1996,2014,0.162690653,0.013389163,-0.799021516,10.31239,3.016596,43.65960309,1.338916328,-79.90215161
6562,1054.614,10599.729,9248,2009,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,42.71,CA,31/01/2010,5646.129,Ross Stores Inc.,Consumer,1,4,1996,2014,0.436596031,0.022666908,2.513804633,10.54614,10.599729,48.09178178,2.266690845,251.3804633
6562,1147.427,11669.734,9248,2010,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,63.25,CA,31/01/2011,7697.7076,Ross Stores Inc.,Consumer,1,4,1996,2014,0.480917818,0.088006607,0.100946449,11.47427,11.669734,-24.85375494,8.800660716,10.09464487
6562,1203.114,12026.74,9248,2011,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,47.53,CA,31/01/2012,11529.2285,Ross Stores Inc.,Consumer,1,4,1996,2014,-0.248537549,0.048532063,0.030592471,12.03114,12.02674,13.80180938,4.853206348,3.059247109
6562,1238.024,10561.828,9248,2012,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,54.09,CA,31/01/2013,13177.0437,Ross Stores Inc.,Consumer,1,4,1996,2014,0.138018094,0.029016369,-0.121804579,12.38024,10.561828,38.52837863,2.901636919,-12.18045788
6562,1299.837,6235.203,9248,2013,9/1/1996,5/1/2014,Senior Advisor,Balmuth,Michael,MALE,ROST,ROSS STORES INC,74.93,CA,31/01/2014,14493.3522,Ross Stores Inc.,Consumer,1,4,1996,2014,0.385283786,0.049928757,-0.409647364,12.99837,6.235203,,4.992875744,-40.96473641
6659,425,,9904,1992,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,38.875,TX,,,Southwestern Energy,Energy,4,34,1972,1998,,,,4.25,,-53.6977492,,
6659,425,,9904,1993,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,18,TX,,,Southwestern Energy,Energy,4,34,1972,1998,-0.536977492,0,,4.25,,-17.36111111,0,
6659,425,,9904,1994,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,14.875,TX,,,Southwestern Energy,Energy,4,34,1972,1998,-0.173611111,0,,4.25,,-14.28571429,0,
6659,450,,9904,1995,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,12.75,TX,,,Southwestern Energy,Energy,4,34,1972,1998,-0.142857143,0.058823529,,4.5,,18.62745098,5.882352941,
6659,450,,9904,1996,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,15.125,TX,,,Southwestern Energy,Energy,4,34,1972,1998,0.18627451,0,,4.5,,-14.87603306,0,
6659,468,,9904,1997,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,12.875,TX,,,Southwestern Energy,Energy,4,34,1972,1998,-0.148760331,0.04,,4.68,,-41.74757282,4,
6659,468,,9904,1998,1/1/1972,12/31/1998,chmn. & CEO,Scharlau,Charles,MALE,SWN,SOUTHWESTERN ENERGY CO,7.5,TX,,,Southwestern Energy,Energy,4,34,1972,1998,-0.417475728,0,,4.68,,,0,
6973,259.885,,11687,1992,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,76,UT,,,Zions Bancorp,Financials,5,35,1990,,,,,2.59885,,-51.31578947,,
6973,289.531,,11687,1993,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,37,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.513157895,0.114073533,,2.89531,,-3.040540541,11.40735325,
6973,322.524,,11687,1994,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,35.875,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.030405405,0.113953255,,3.22524,,123.6933798,11.39532554,
6973,355.326,,11687,1995,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,80.25,UT,,,Zions Bancorp,Financials,5,35,1990,,1.236933798,0.101704059,,3.55326,,29.59501558,10.17040592,
6973,353.103,,11687,1996,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,104,UT,,,Zions Bancorp,Financials,5,35,1990,,0.295950156,-0.006256227,,3.53103,,-56.37019231,-0.625622668,
6973,385.563,,11687,1997,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,45.375,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.563701923,0.091927851,,3.85563,,37.46556474,9.192785108,
6973,434.101,,11687,1998,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,62.375,UT,,,Zions Bancorp,Financials,5,35,1990,,0.374655647,0.125888636,,4.34101,,-5.110220441,12.58886356,
6973,450,,11687,1999,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,59.1875,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.051102204,0.036625117,,4.5,,5.491024287,3.66251172,
6973,500,,11687,2000,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,62.4375,UT,,,Zions Bancorp,Financials,5,35,1990,,0.054910243,0.111111111,,5,,-15.78778779,11.11111111,
6973,525,,11687,2001,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,52.58,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.157877878,0.05,,5.25,,-25.16356029,5,
6973,550,,11687,2002,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,39.349,UT,,,Zions Bancorp,Financials,5,35,1990,,-0.251635603,0.047619048,,5.5,,55.88706193,4.761904762,
6973,675,,11687,2003,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,61.34,UT,,,Zions Bancorp,Financials,5,35,1990,,0.558870619,0.227272727,,6.75,,10.90642321,22.72727273,
6973,700,,11687,2004,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,68.03,UT,,,Zions Bancorp,Financials,5,35,1990,,0.109064232,0.037037037,,7,,11.06864619,3.703703704,
6973,750,,11687,2005,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,75.56,UT,,,Zions Bancorp,Financials,5,35,1990,,0.110686462,0.071428571,,7.5,,9.105346744,7.142857143,
6973,800,2311.137,11687,2006,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,82.44,UT,31/12/2006,8798.0792,Zions Bancorp,Financials,5,35,1990,,0.091053467,0.066666667,,8,2.311137,-43.36487142,6.666666667,
6973,850,1597.961,11687,2007,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,46.69,UT,31/12/2007,5001.2927,Zions Bancorp,Financials,5,35,1990,,-0.433648714,0.0625,-0.308582313,8.5,1.597961,-47.50481902,6.25,-30.85823125
6973,875,1941.136,11687,2008,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,24.51,UT,31/12/2008,2827.106,Zions Bancorp,Financials,5,35,1990,,-0.47504819,0.029411765,0.214758057,8.75,1.941136,-47.65401877,2.941176471,21.47580573
6973,875,1373.352,11687,2009,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,12.83,UT,31/12/2009,1929.9528,Zions Bancorp,Financials,5,35,1990,,-0.476540188,0,-0.292500886,8.75,1.373352,88.85424786,0,-29.25008861
6973,1157.156,1806.768,11687,2010,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,24.23,UT,31/12/2010,4428.8563,Zions Bancorp,Financials,5,35,1990,,0.888542479,0.322464,0.315589885,11.57156,1.806768,-32.81056541,32.2464,31.55898852
6973,1475,2197.399,11687,2011,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,16.28,UT,31/12/2011,2997.7178,Zions Bancorp,Financials,5,35,1990,,-0.328105654,0.27467688,0.216204294,14.75,2.197399,31.44963145,27.46768802,21.62042941
6973,1712,2506.975,11687,2012,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,21.4,UT,31/12/2012,3941.8586,Zions Bancorp,Financials,5,35,1990,,0.314496314,0.160677966,0.140882926,17.12,2.506975,40,16.06779661,14.08829257
6973,890,2779.501,11687,2013,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,29.96,UT,31/12/2013,5532.9529,Zions Bancorp,Financials,5,35,1990,,0.4,-0.480140187,0.108707107,8.9,2.779501,-4.839786382,-48.01401869,10.87071072
6973,920,2500.822,11687,2014,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,28.51,UT,31/12/2014,5787.9577,Zions Bancorp,Financials,5,35,1990,,-0.048397864,0.033707865,-0.100262241,9.2,2.500822,-4.244124868,3.370786517,-10.02622413
6973,940,2435.738,11687,2015,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,27.3,UT,31/12/2015,5580.5841,Zions Bancorp,Financials,5,35,1990,,-0.042441249,0.02173913,-0.026025043,9.4,2.435738,57.65567766,2.173913043,-2.602504297
6973,940,2807.004,11687,2016,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,43.04,UT,31/12/2016,8740.7784,Zions Bancorp,Financials,5,35,1990,,0.576556777,0,0.15242444,9.4,2.807004,18.09944238,0,15.24244397
6973,960,3370.603,11687,2017,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,50.83,UT,31/12/2017,10040.5516,Zions Bancorp,Financials,5,35,1990,,0.180994424,0.021276596,0.200783113,9.6,3.370603,-19.850482,2.127659574,20.07831125
6973,1036.154,4363.039,11687,2018,1/1/1990,,Chairman & CEO,Simmons,Harris,MALE,ZION,ZIONS BANCORPORATION NA,40.74,UT,31/12/2018,7640.95,Zions Bancorp,Financials,5,35,1990,,-0.19850482,0.079327083,0.29443871,10.36154,4.363039,,7.932708333,29.44387102
7009,243.977,,11925,1992,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,4.437,TX,,,Noble Corp,Energy,4,34,1984,2006,,,,2.43977,,97.20531891,,
7009,272.822,,11925,1993,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,8.75,TX,,,Noble Corp,Energy,4,34,1984,2006,0.972053189,0.118228358,,2.72822,,-32.85714286,11.82283576,
7009,295,,11925,1994,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,5.875,TX,,,Noble Corp,Energy,4,34,1984,2006,-0.328571429,0.081291098,,2.95,,53.19148936,8.129109823,
7009,379.375,,11925,1995,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,9,TX,,,Noble Corp,Energy,4,34,1984,2006,0.531914894,0.286016949,,3.79375,,120.8333333,28.60169492,
7009,425,,11925,1996,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,19.875,TX,,,Noble Corp,Energy,4,34,1984,2006,1.208333333,0.120263591,,4.25,,54.08805031,12.02635914,
7009,504.167,,11925,1997,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,30.625,TX,,,Noble Corp,Energy,4,34,1984,2006,0.540880503,0.186275294,,5.04167,,-57.75510204,18.62752941,
7009,525,,11925,1998,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,12.9375,TX,,,Noble Corp,Energy,4,34,1984,2006,-0.57755102,0.041321626,,5.25,,153.1400966,4.132162557,
7009,537.5,,11925,1999,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,32.75,TX,,,Noble Corp,Energy,4,34,1984,2006,1.531400966,0.023809524,,5.375,,32.63358779,2.380952381,
7009,620.833,,11925,2000,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,43.4375,TX,,,Noble Corp,Energy,4,34,1984,2006,0.326335878,0.15503814,,6.20833,,-21.63453237,15.50381395,
7009,733.334,,11925,2001,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,34.04,TX,,,Noble Corp,Energy,4,34,1984,2006,-0.216345324,0.181209762,,7.33334,,3.260869565,18.12097617,
7009,775,,11925,2002,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,35.15,TX,,,Noble Corp,Energy,4,34,1984,2006,0.032608696,0.056817221,,7.75,,1.792318634,5.681722108,
7009,775,,11925,2003,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,35.78,TX,,,Noble Corp,Energy,4,34,1984,2006,0.017923186,0,,7.75,,39.01621017,0,
7009,889.583,,11925,2004,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,49.74,TX,,,Noble Corp,Energy,4,34,1984,2006,0.390162102,0.147849032,,8.89583,,41.81745074,14.78490323,
7009,900,,11925,2005,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,70.54,TX,,,Noble Corp,Energy,4,34,1984,2006,0.418174507,0.011709981,,9,,7.952934505,1.170998097,
7009,946.735,7004.837,11925,2006,1/1/1984,10/29/2006,former chairman,Day,James,MALE,NE,NOBLE CORP PLC,76.15,TX,31/12/2006,10249.1808,Noble Corp,Energy,4,34,1984,2006,0.079529345,0.051927778,,9.46735,7.004837,-42.03539823,5.192777778,
7013,842.917,7924.955,11925,2018,1/11/2018,5/21/2020,Executive Chairman of the Board,Robertson,Julie,FEMALE,NE,NOBLE CORP PLC,2.62,TX,31/12/2018,646.6003,Noble Corp,Energy,4,34,2018,2020,-0.420353982,,,8.42917,7.924955,,,
7196,160.312,,12850,1992,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,55.25,MO,,,Cerner,Health Care,6,21,1987,2017,,,,1.60312,,-21.26696833,,
7196,246.875,,12850,1993,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,43.5,MO,,,Cerner,Health Care,6,21,1987,2017,-0.212669683,0.539965817,,2.46875,,1.436781609,53.99658167,
7196,293.75,,12850,1994,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,44.125,MO,,,Cerner,Health Care,6,21,1987,2017,0.014367816,0.189873418,,2.9375,,-53.54107649,18.98734177,
7196,339.744,,12850,1995,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,20.5,MO,,,Cerner,Health Care,6,21,1987,2017,-0.535410765,0.156575319,,3.39744,,-24.3902439,15.65753191,
7196,350,,12850,1996,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,15.5,MO,,,Cerner,Health Care,6,21,1987,2017,-0.243902439,0.030187435,,3.5,,36.29032258,3.018743525,
7196,375.961,,12850,1997,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,21.125,MO,,,Cerner,Health Care,6,21,1987,2017,0.362903226,0.074174286,,3.75961,,26.62721893,7.417428571,
7196,386.539,,12850,1998,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,26.75,MO,,,Cerner,Health Care,6,21,1987,2017,0.266272189,0.028135897,,3.86539,,-26.40186916,2.813589707,
7196,390,,12850,1999,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,19.6875,MO,,,Cerner,Health Care,6,21,1987,2017,-0.264018692,0.008953818,,3.9,,134.9206349,0.895381837,
7196,436.154,,12850,2000,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,46.25,MO,,,Cerner,Health Care,6,21,1987,2017,1.349206349,0.11834359,,4.36154,,7.956756757,11.83435897,
7196,492.307,,12850,2001,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,49.93,MO,,,Cerner,Health Care,6,21,1987,2017,0.079567568,0.12874581,,4.92307,,-37.39234929,12.874581,
7196,512.308,,12850,2002,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,31.26,MO,,,Cerner,Health Care,6,21,1987,2017,-0.373923493,0.040627088,,5.12308,,21.081254,4.062708838,
7196,569.903,,12850,2003,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,37.85,MO,,,Cerner,Health Care,6,21,1987,2017,0.21081254,0.112422605,,5.69903,,40.47556143,11.24226052,
7196,650,,12850,2004,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,53.17,MO,,,Cerner,Health Care,6,21,1987,2017,0.404755614,0.14054497,,6.5,,70.97987587,14.05449699,
7196,761.058,,12850,2005,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,90.91,MO,,,Cerner,Health Care,6,21,1987,2017,0.709798759,0.170858462,,7.61058,,-49.95050049,17.08584615,
7196,848.75,4199.417,12850,2006,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,45.5,MO,31/12/2006,3566.836,Cerner,Health Care,6,21,1987,2017,-0.499505005,0.115223807,,8.4875,4.199417,23.95604396,11.52238069,
7196,891.25,4297.835,12850,2007,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,56.4,MO,31/12/2007,4520.3472,Cerner,Health Care,6,21,1987,2017,0.23956044,0.050073638,0.02343611,8.9125,4.297835,-31.82624113,5.00736377,2.34361103
7196,948.077,3343.02,12850,2008,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,38.45,MO,31/12/2008,3085.7279,Cerner,Health Care,6,21,1987,2017,-0.318262411,0.06376101,-0.222161856,9.48077,3.34302,114.4083225,6.376100982,-22.21618559
7196,940,3319.732,12850,2009,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,82.44,MO,31/12/2009,6741.531,Cerner,Health Care,6,21,1987,2017,1.144083225,-0.00851935,-0.006966156,9.4,3.319732,14.91994178,-0.851935022,-0.696615635
7196,1005.385,5091.686,12850,2010,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,94.74,MO,31/12/2010,7886.0629,Cerner,Health Care,6,21,1987,2017,0.149199418,0.069558511,0.533764171,10.05385,5.091686,-35.34937724,6.955851064,53.37641713
7196,1025,5621.356,12850,2011,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,61.25,MO,31/12/2011,10385.9175,Cerner,Health Care,6,21,1987,2017,-0.353493772,0.019509939,0.104026446,10.25,5.621356,26.54693878,1.950993898,10.40264462
7196,1025,5883.409,12850,2012,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,77.51,MO,31/12/2012,13338.6184,Cerner,Health Care,6,21,1987,2017,0.265469388,0,0.0466174,10.25,5.883409,-28.08669849,0,4.661739979
7196,1025,6072.156,12850,2013,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,55.74,MO,31/12/2013,19161.5726,Cerner,Health Care,6,21,1987,2017,-0.280866985,0,0.03208123,10.25,6.072156,16.00287047,0,3.208123046
7196,1044.712,6599.41,12850,2014,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,64.66,MO,31/12/2014,22135.2518,Cerner,Health Care,6,21,1987,2017,0.160028705,0.01923122,0.086831432,10.44712,6.59941,-6.944014847,1.923121951,8.683143187
7196,1025,5927.62,12850,2015,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,60.17,MO,31/12/2015,20455.333,Cerner,Health Care,6,21,1987,2017,-0.069440148,-0.018868358,-0.101795464,10.25,5.92762,-21.27305966,-1.886835798,-10.17954635
7196,1025,6083.664,12850,2016,5/1/1987,7/9/2017,"Co-Founder, Chairman and Chief Executive Officer",Patterson,Neal,MALE,CERN,CERNER CORP,47.37,MO,31/12/2016,15615.0942,Cerner,Health Care,6,21,1987,2017,-0.212730597,0,0.026324899,10.25,6.083664,42.26303568,0,2.632489937
7197,650.962,2649.371,12850,2017,7/9/2017,2/1/2018,"Co-Founder, Chairman & Interim CEO",Illig,Clifford,MALE,CERN,CERNER CORP,67.39,MO,31/12/2017,22404.5468,Cerner,Health Care,6,21,2017,2018,0.422630357,,,6.50962,2.649371,-22.18430034,,
7197,544.231,1658.046,12850,2018,7/9/2017,2/1/2018,"Co-Founder, Chairman & Interim CEO",Illig,Clifford,MALE,CERN,CERNER CORP,52.44,MO,31/12/2018,17006.7115,Cerner,Health Care,6,21,2017,2018,-0.221843003,-0.163958879,-0.374173719,5.44231,1.658046,,-16.39588793,-37.4173719
7463,122.5,,14225,1992,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,20.75,MN,,,Fastenal Co,Industrials,7,20,1968,2002,,,,1.225,,49.39759036,,
7463,122.5,,14225,1993,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,31,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.493975904,0,,1.225,,31.85483871,0,
7463,122.5,,14225,1994,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,40.875,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.318548387,0,,1.225,,3.363914373,0,
7463,122.5,,14225,1995,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,42.25,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.033639144,0,,1.225,,8.284023669,0,
7463,122,,14225,1996,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,45.75,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.082840237,-0.004081633,,1.22,,-16.39344262,-0.408163265,
7463,122.5,,14225,1997,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,38.25,MN,,,Fastenal Co,Industrials,7,20,1968,2002,-0.163934426,0.004098361,,1.225,,15.03267974,0.409836066,
7463,102.5,,14225,1998,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,44,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.150326797,-0.163265306,,1.025,,2.130681818,-16.32653061,
7463,117,,14225,1999,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,44.9375,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.021306818,0.141463415,,1.17,,22.11404729,14.14634146,
7463,121,,14225,2000,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,54.875,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.221140473,0.034188034,,1.21,,21.05694761,3.418803419,
7463,63.5,,14225,2001,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,66.43,MN,,,Fastenal Co,Industrials,7,20,1968,2002,0.210569476,-0.475206612,,0.635,,-43.71518892,-47.52066116,
7463,61,,14225,2002,1/1/1968,12/1/2002,chairman,Kierlin,Robert,MALE,FAST,FASTENAL CO,37.39,MN,,,Fastenal Co,Industrials,7,20,1968,2002,-0.437151889,-0.039370079,,0.61,,65.93406593,-3.937007874,
7496,500,,14477,1995,5/27/1994,9/22/1999,chmn. & CEO,Drury,John,MALE,WM,WASTE MANAGEMENT INC,18.875,TX,,,Waste Management Inc.,Industrials,7,34,1994,1999,0.659340659,,,5,,68.87417219,,
7496,563,,14477,1996,5/27/1994,9/22/1999,chmn. & CEO,Drury,John,MALE,WM,WASTE MANAGEMENT INC,31.875,TX,,,Waste Management Inc.,Industrials,7,34,1994,1999,0.688741722,0.126,,5.63,,23.1372549,12.6,
7496,600,,14477,1997,5/27/1994,9/22/1999,chmn. & CEO,Drury,John,MALE,WM,WASTE MANAGEMENT INC,39.25,TX,,,Waste Management Inc.,Industrials,7,34,1994,1999,0.231372549,0.065719361,,6,,18.78980892,6.571936057,
7496,862.308,,14477,1998,5/27/1994,9/22/1999,chmn. & CEO,Drury,John,MALE,WM,WASTE MANAGEMENT INC,46.625,TX,,,Waste Management Inc.,Industrials,7,34,1994,1999,0.187898089,0.43718,,8.62308,,-63.13672922,43.718,
7496,1207.54,,14477,1999,5/27/1994,9/22/1999,chmn. & CEO,Drury,John,MALE,WM,WASTE MANAGEMENT INC,17.1875,TX,,,Waste Management Inc.,Industrials,7,34,1994,1999,-0.631367292,0.400358109,,12.0754,,,40.03581087,
